1612047671.029250,s1-eth1,4295635.00,64682.64,4360317.50,64812,4304226,975.05,980.04,1955.09,982,977,0.00,0.00,0,0
1612047671.029262,s3-eth2,66131.74,4300102.00,4366233.50,4308702,66264,1002.00,977.05,1979.04,979,1004,0.00,0.00,0,0
1612047671.029274,s1-eth2,65077.85,4295700.50,4360778.50,4304292,65208,986.03,976.05,1962.08,978,988,0.00,0.00,0,0
1612047671.029301,s2-eth1,4295700.50,65077.85,4360778.50,65208,4304292,976.05,986.03,1962.08,988,978,0.00,0.00,0,0
1612047671.029313,lo,171.66,171.66,343.31,172,172,2.99,2.99,5.99,3,3,0.00,0.00,0,0
1612047671.029326,s2-eth2,65604.79,4291299.50,4356904.50,4299882,65736,994.01,975.05,1969.06,977,996,0.00,0.00,0,0
1612047671.029339,total,13079621.00,13082639.00,26162260.00,13108804,13105780,5911.18,5891.22,11802.40,5903,5923,0.00,0.00,0,0
1612047672.032109,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612047672.032143,s3-eth1,3722658.75,64880.24,3787539.00,65010,3730104,1029.94,983.03,2012.97,985,1032,0.00,0.00,0,0
1612047672.032167,s1-eth1,3685938.25,65407.19,3751345.50,65538,3693310,1020.96,991.02,2011.98,993,1023,0.00,0.00,0,0
1612047672.032186,s3-eth2,64287.43,3727125.75,3791413.25,3734580,64416,974.05,1031.94,2005.99,1034,976,0.00,0.00,0,0
1612047672.032213,s1-eth2,65407.19,3700652.75,3766060.00,3708054,65538,991.02,1024.95,2015.97,1027,993,0.00,0.00,0,0
1612047672.032255,s2-eth1,3700652.75,65407.19,3766060.00,65538,3708054,1024.95,991.02,2015.97,993,1027,0.00,0.00,0,0
1612047672.032273,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612047672.032290,s2-eth2,64880.24,3722658.75,3787539.00,3730104,65010,983.03,1029.94,2012.97,1032,985,0.00,0.00,0,0
1612047672.032309,total,11303825.00,11346132.00,22649956.00,11368824,11326432,6023.95,6051.90,12075.85,6064,6036,0.00,0.00,0,0
1612047673.033102,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612047673.033134,s3-eth1,3405018.00,59928.00,3464946.00,59928,3405018,977.00,908.00,1885.00,908,977,0.00,0.00,0,0
1612047673.033154,s1-eth1,3338604.00,60522.00,3399126.00,60522,3338604,958.00,917.00,1875.00,917,958,0.00,0.00,0,0
1612047673.033171,s3-eth2,60060.00,3400608.00,3460668.00,3400608,60060,910.00,976.00,1886.00,976,910,0.00,0.00,0,0
